0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,93.7463,110.372,43.7233
6,95.4152,111.787,45.1959
7,96.6243,113.486,46.8986
8,96.3334,113.55,47.0028
9,99.9075,114.772,47.877
10,99.5594,114.276,46.5744
11,99.0904,113.453,45.2986
12,98.2205,111.976,44.6347
13,96.5096,109.335,43.5038
14,95.7207,107.71,43.6256
15,96.0279,107.442,43.4385
16,96.3416,107.402,43.421
17,93.386,104.671,42.5866
18,98.2337,109.405,44.0914
19,100.675,111.636,44.8568
20,102.177,113.075,45.4136
21,103.606,114.41,45.9546
22,106.218,117.29,47.0861
23,107.597,119.15,47.8334
24,109.21,121.344,48.7993
25,109.397,121.769,49.2204
26,108.14,120.401,48.9646
27,107.55,120.462,49.1343
28,99.7602,114.64,44.6973
29,97.9285,114.404,44.9659
30,98.6716,115.961,46.7583
31,101.981,116.686,48.6147
32,98.6541,115.59,46.488
33,100.89,115.958,47.4616
34,101.122,115.524,47.1257
35,99.2282,113.207,45.0222
36,99.0732,112.698,45.6629
37,98.1102,111.168,45.0063
38,97.5143,110.155,44.7013
39,98.403,110.802,45.061
40,100.68,112.809,45.7102
41,102.331,114.561,46.2885
42,103.548,115.4,46.5107
43,104.61,116.338,46.8488
44,106.413,118.116,47.4638
45,107.569,119.397,47.939
46,109.259,121.361,48.7078
47,110.099,122.319,49.2153
48,109.942,122.233,49.3997
49,109.212,121.873,49.4559
50,100.575,114.2,44.2981
51,99.9023,114.191,45.5583
52,98.1707,113.146,45.3591
53,97.5028,112.989,45.4525
54,98.1626,113.899,46.7721
55,100.165,114.673,46.6727
56,98.9175,112.55,44.8294
57,97.9912,110.854,44.0126
58,97.9849,110.125,44.456
59,93.715,105.969,42.0414
60,95.6236,107.197,43.4208
61,98.7403,110.184,44.3711
62,100.318,111.644,44.8505
63,101.506,112.492,45.1361
64,100.938,111.759,44.9742
65,103.11,113.903,45.7109
66,106.232,117.012,48.0414
67,107.488,118.703,47.6063
68,107.219,119.137,45.318
69,110.167,122.446,48.0209
70,109.788,122.236,48.2852
71,102.42,115.752,44.9215
72,99.6604,114.244,44.5328
73,97.837,113.49,44.4261
74,98.9068,114.705,46.9541
75,98.9204,116,47.7031
76,98.4198,115.751,47.7041
77,98.0279,115.339,47.5988
78,97.8871,115.439,47.672
79,96.1517,113.772,46.1438
80,96.45,113.388,46.8032
81,94.8857,111.152,45.8346
82,93.1733,109.408,44.2149
83,94.0529,109.547,45.0935
84,91.266,106.796,44.2976
85,89.2848,105.655,44.1673
86,87.9787,105.419,44.3601
87,86.8394,105.103,44.5359
88,86.1227,104.953,44.6776
89,85.9725,104.78,44.6416
90,86.3735,104.53,44.3385
91,87.0473,104.155,43.8741
92,88.0535,103.853,43.4031
93,89.085,103.481,42.9402
94,92.6699,106.59,42.7866
95,94.624,109.066,43.7227
96,95.3646,110.762,44.5535
97,95.9045,111.787,46.0067
98,100.218,114.544,47.653
99,100.075,114.421,46.4882
100,100.91,114.988,46.6694
101,99.8028,113.588,45.2515
102,100.15,113.25,45.8916
103,98.9285,111.34,45.026
104,97.267,108.891,44.0054
105,96.2512,107.298,43.4009
106,97.5,108.53,43.8348
107,100.225,111.29,44.7278
108,102.065,112.896,45.2473
109,102.513,113.055,45.3504
110,103.282,113.74,45.6895
111,105.12,115.588,46.3571
112,106.543,117.195,47.0469
113,109.064,120.126,48.2552
114,109.558,121.242,47.3356
115,110.924,122.875,49.4117
116,107.417,119.355,47.0149
117,106.247,118.799,46.8838
118,105.098,118.206,46.7056
119,102.963,116.373,46.0725
120,102.819,116.264,46.9547
121,102.51,116.099,46.8996
122,98.2185,113.651,45.3445
123,100.409,114.961,46.7322
124,95.8907,111.755,43.8836
